Annee_prod,Bassin_versant,Cap_tot_act,Cap_tot_init,Cote,Date,Latitude,Longitude,Nom_Ar,Nom_Fr,_id,apports,cumul_annee_prec,cumul_annuel_apports,cumul_annuel_lachers,cumul_mensuel_apports,cumul_mensuel_lachers,fonctionnel,id_barrage,lachers,moy_mois,moy_periode,stock,stock_annee_prec
2005,173.65,7.71,4.24,677.8,2018-12-15T00:00:00,35.3413,9.07053,سفيسيفة,sficifa,5297,0.0,2.0227,3.16953,0.2,0.000846146,0.0,1,22,0.0,13.438,7.40441,2.61351,1.07572
1997,1900.0,88.0,88.0,541.0,2018-12-15T00:00:00,34.7468,8.74761,سيدي يعيــــش ,sidiach,5298,0.0,0.127599,5.98988,0.6,0.0,0.0,1,23,0.0,0.0228169,1.34504,4.4375,1.157
2002,293.0,16.0,16.0,849.0,2018-12-15T00:00:00,35.4705,8.96766,البــــــــرك,elbrek,5299,0.000470063,1.35848,3.30608,0.0,0.00329044,0.0,1,24,0.0,0.1689,1.34504,2.4,0.9
1959,86.0,5.01,6.5,54.62,2018-12-15T00:00:00,36.7159,10.6262,بزيـــــــغ,bezirk,5300,0.00989049,0.0,18.5397,14.4905,0.0348709,0.0,1,25,0.0,0.687431,1.87673,4.7364,1.7974
1963,64.0,5.045,7.8,77.88,2018-12-15T00:00:00,36.6923,10.7697,شيبـــــــة,chiba,5301,0.00147791,0.594025,16.5543,11.9586,0.470596,0.507128,1,26,0.0,0.969385,2.43334,4.62272,0.8714
1968,53.0,5.193,6.9,163.0,2018-12-15T00:00:00,36.534,10.4911,مصــــــري,masri,5302,0.00135327,0.573569,2.48519,2.50373,0.027493,0.203425,1,27,0.0076,0.729221,1.65835,4.71608,4.09756
1986,199.0,23.3053,30.1,18.04,2018-12-15T00:00:00,36.7388,10.9218,لبنــــــــة,lebna,5303,0.00839115,1.58018,26.8966,8.03866,0.369711,0.06054,1,28,0.00276,3.14368,5.76842,21.8053,9.23972
2002,123.0,12.854,12.1,102.4,2018-12-15T00:00:00,36.5874,10.304,الحمـــــى,hma,5304,0.0433909,0.13214,2.36677,0.01314,0.267319,0.0,1,29,0.0,1.76526,1.70471,2.83598,1.35
2002,54.0,9.615,10.0,42.2,2018-12-15T00:00:00,36.8308,10.7086,العبيـــــــد,abid,5305,0.0017329,2.06915,9.91592,3.72636,0.18356,0.006422,1,30,0.0,1.06848,2.09749,9.45079,2.9683
1954,10300.0,51.13,267.67,265.0,2018-12-14T00:00:00,36.3144,8.70273,مـــــلاق ,mellegue,5306,0.890626,4.67811,99.4652,89.7244,1.25555,1.33684,1,1,0.05,12.5857,77.6902,33.0357,5.03126
1954,103.0,60.393,61.63,436.5,2018-12-14T00:00:00,36.7471,8.74188,بنيمطيــر ,benmetir,5307,3.12793,4.69244,8.51665,6.00464,5.29296,0.4417,1,2,0.0349,6.3052,6.82429,43.5668,26.54
1968,101.0,76.9,81.875,292.04,2018-12-14T00:00:00,36.7614,9.0023,كســاب,kasseb,5308,2.23364,2.19772,9.09693,9.22326,5.29912,1.24387,1,3,0.08898,6.4007,7.9788,35.4198,29.528
1998,177.0,64.7,74.82,182.0,2018-12-14T00:00:00,36.7341,8.53173,بربرة,barbara,5309,4.43979,23.1391,13.8857,8.4212,6.48955,4.85328,1,4,0.0,14.0834,14.4724,62.0117,65.0573
1981,7950.0,580.35,814.0,115.0,2018-12-14T00:00:00,36.5907,9.39706,سيدي ســــالم,sidisalem,5310,0.816229,32.0102,99.5514,33.2163,7.29573,4.48657,1,5,0.0432,27.5,53.5299,214.506,104.119
1976,390.0,112.037,117.5,221.0,2018-12-14T00:00:00,36.6719,8.78758,بو هرتمـــــه,bouheurtma,5311,3.52817,13.4872,12.2316,11.5887,6.20669,0.95623,1,6,0.02434,11.0394,12.7651,44.6352,31.6882
1983,418.0,118.773,129.9,90.0,2018-12-14T00:00:00,36.9909,9.61373,جوميــــــن,joumine,5312,0.954276,2.86199,27.168,14.6685,9.087,1.061,1,7,0.072,11.4611,10.5904,59.9651,33.8451
1984,48.0,10.004,11.7,82.5,2018-12-14T00:00:00,37.0594,9.54582,غزالـــــــة,ghezala,5313,0.391698,0.187755,3.72065,0.51711,0.959676,0.00791,1,8,0.00001,1.10257,1.17926,6.65742,1.53414
1994,367.0,134.014,137.5,86.5,2018-12-14T00:00:00,37.181,9.47513,سجنــــــان,sejnane,5314,2.33353,3.10511,72.1737,53.1334,14.78,7.02858,1,9,0.47361,21.2763,23.6357,101.502,36.227
2012,60.0,24.0,24.0,93.0,2018-12-14T00:00:00,36.8824,8.69921,الزرقة,zarga,5315,3.03728,7.15446,13.7874,9.37913,5.36953,4.5312,1,10,0.642008,4.51,4.31059,22.546,20.53
2014,85.2,64.4,64.4,85.0,2018-12-14T00:00:00,36.8751,8.71699,الكبير,kebir,5316,2.27636,,10.3716,9.49104,4.46221,3.18928,1,31,0.7938,,,6.912,
2013,58.0,26.3,26.3,110.0,2018-12-14T00:00:00,36.9347,8.84504,المولى,moula,5317,2.79613,,11.2043,6.791,4.89705,4.004,1,32,2.28,,,26.852,
1999,865.0,286.514,286.514,27.0,2018-12-14T00:00:00,37.0261,8.93618,سيدي البــــراق,selbarrak,5318,16.1063,20.1337,125.133,40.9681,33.1938,21.537,1,11,4.1976,48.5986,53.6683,298.103,122.494
2012,95.0,33.0,33.0,37.0,2018-12-14T00:00:00,37.1856,9.20109,الزياتين,ziatine,5319,2.01815,2.11419,10.467,11.9108,3.35571,1.88846,1,12,0.313637,4.2,7.26892,34.5601,20.1044
2012,35.5,18.3,18.3,48.0,2018-12-14T00:00:00,37.1991,9.26906,القمقوم,gamgoum,5320,0.779099,0.0,19.419,8.89794,2.19921,1.531,1,13,0.557,0.879225,2.0032,18.1884,16.7508
1959,86.0,5.01,6.5,54.62,2018-12-08T00:00:00,36.7159,10.6262,بزيـــــــغ,bezirk,5524,0.0,0.0,18.5272,14.4905,0.0223797,0.0,1,25,0.0,0.687431,1.7215,4.746,1.809
1987,1040.0,33.4411,70.0,388.5,2018-12-14T00:00:00,36.1571,9.35208,سليانـــــــة,siliana,5321,0.138863,1.03276,17.9606,0.41919,0.254783,0.0,1,14,0.0,2.7873,11.0066,26.2611,3.66679
1966,127.0,7.22,8.22,517.06,2018-12-14T00:00:00,35.9952,9.47242,لخمـــــــاس,lakhmess,5322,0.0447232,0.605047,2.78671,0.476293,0.0765813,0.03455,1,15,0.007722,1.02877,3.87249,5.42953,2.53809
2002,232.0,2.0,4.0,285.0,2018-12-14T00:00:00,36.302,9.50269,الرميـــــــل,rmil,5323,0.0165,0.155647,4.11076,2.22565,0.0282646,0.01701,1,16,0.0,0.531318,3.90558,1.705,0.0
1971,1263.0,41.599,52.9,122.5,2018-12-14T00:00:00,36.5112,10.0114,بئر المشارقـــة,birmcherga,5324,0.127271,1.41666,21.1167,0.66396,0.32653,0.05616,1,17,0.00432,2.72113,8.58322,31.8691,13.9684
1998,675.0,23.83,22.0,43.0,2018-12-14T00:00:00,36.3318,10.3597,الرمــــــل,rmel,5325,0.0184221,0.547758,19.8981,1.01977,0.204477,0.0315,1,18,0.0105,3.72595,7.0459,20.7704,8.53144
1965,855.0,58.76,86.5,230.0,2018-12-14T00:00:00,36.06,9.87235,نبهانــــــة,nebhana,5326,0.0112887,1.26934,14.3019,1.29141,0.114096,0.076658,1,19,0.005891,2.07825,7.81667,17.5271,4.74118
1981,8950.0,133.317,209.0,270.0,2018-12-14T00:00:00,35.3901,9.69476,سيدي سعـــد ,sidisaad,5327,0.0,3.17382,55.5394,6.44288,0.296906,0.394048,1,20,0.078431,2.31947,21.0526,80.05,28.5557
1989,1120.0,77.47,95.3,217.0,2018-12-14T00:00:00,35.5727,9.74681,هـــــــوارب,elhaouareb,5328,0.0,0.254924,9.82197,0.212427,0.0,0.1107,1,21,0.009,1.03829,6.90144,6.03588,0.203126
2005,173.65,7.71,4.24,677.8,2018-12-14T00:00:00,35.3413,9.07053,سفيسيفة,sficifa,5329,0.000846146,2.0227,3.16953,0.2,0.000846146,0.0,1,22,0.0,13.438,7.26892,2.62434,1.0797
1997,1900.0,88.0,88.0,541.0,2018-12-14T00:00:00,34.7468,8.74761,سيدي يعيــــش ,sidiach,5330,0.0,0.126654,5.98988,0.6,0.0,0.0,1,23,0.0,0.0228169,1.34431,4.4375,1.157
2002,293.0,16.0,16.0,849.0,2018-12-14T00:00:00,35.4705,8.96766,البــــــــرك,elbrek,5331,0.000470063,1.35835,3.30561,0.0,0.00282037,0.0,1,24,0.0,0.1689,1.34431,2.4,0.9
1959,86.0,5.01,6.5,54.62,2018-12-14T00:00:00,36.7159,10.6262,بزيـــــــغ,bezirk,5332,0.000645709,0.0,18.5298,14.4905,0.0249804,0.0,1,25,0.0,0.687431,1.85455,4.7268,1.7974
1963,64.0,5.045,7.8,77.88,2018-12-14T00:00:00,36.6923,10.7697,شيبـــــــة,chiba,5333,0.00147791,0.592894,16.5529,11.9586,0.469118,0.507128,1,26,0.0,0.969385,2.40207,4.62272,0.8714
1968,53.0,5.193,6.9,163.0,2018-12-14T00:00:00,36.534,10.4911,مصــــــري,masri,5334,0.0100215,0.572412,2.48383,2.49613,0.0261397,0.195825,1,27,0.009821,0.729221,1.63482,4.72361,4.06149
1986,199.0,23.3053,30.1,18.04,2018-12-14T00:00:00,36.7388,10.9218,لبنــــــــة,lebna,5335,0.0114588,1.57416,26.8882,8.0359,0.36132,0.05778,1,28,0.00378,3.14368,5.66701,21.8053,9.23972
2002,123.0,12.854,12.1,102.4,2018-12-14T00:00:00,36.5874,10.304,الحمـــــى,hma,5336,0.199184,0.13201,2.32338,0.01314,0.223928,0.0,1,29,0.0,1.76526,1.64777,2.79344,1.35
2002,54.0,9.615,10.0,42.2,2018-12-14T00:00:00,36.8308,10.7086,العبيـــــــد,abid,5337,0.000914055,2.06915,9.91419,3.72636,0.181827,0.006422,1,30,0.0,1.06848,2.06303,9.45079,2.97449
1954,10300.0,51.13,267.67,265.0,2018-12-13T00:00:00,36.3144,8.70273,مـــــلاق ,mellegue,5338,0.0,4.62119,98.5745,89.6744,0.364924,1.28684,1,1,0.05,12.5857,77.2842,32.1959,5.04592
1954,103.0,60.393,61.63,436.5,2018-12-13T00:00:00,36.7471,8.74188,بنيمطيــر ,benmetir,5339,0.00724167,4.6801,5.38872,5.96974,2.16503,0.4068,1,2,0.0349,6.3052,6.62089,40.4815,26.576
1968,101.0,76.9,81.875,292.04,2018-12-13T00:00:00,36.7614,9.0023,كســاب,kasseb,5340,0.0391693,2.17462,6.86329,9.13428,3.06547,1.15489,1,3,0.089483,6.4007,7.77232,33.2771,29.5986
1998,177.0,64.7,74.82,182.0,2018-12-13T00:00:00,36.7341,8.53173,بربرة,barbara,5341,0.151427,23.0415,9.44592,8.4212,2.04976,4.85328,1,4,0.0,14.0834,14.0181,57.5773,65.0573
1981,7950.0,580.35,814.0,115.0,2018-12-13T00:00:00,36.5907,9.39706,سيدي ســــالم,sidisalem,5342,0.687633,31.6159,98.7352,33.1731,6.4795,4.44337,1,5,0.71309,27.5,52.6428,213.71,103.737
1976,390.0,112.037,117.5,221.0,2018-12-13T00:00:00,36.6719,8.78758,بو هرتمـــــه,bouheurtma,5343,0.00493919,13.4227,8.70347,11.5644,2.67852,0.93189,1,6,0.0949,11.0394,12.409,41.1325,31.6472
1983,418.0,118.773,129.9,90.0,2018-12-13T00:00:00,36.9909,9.61373,جوميــــــن,joumine,5344,0.160597,2.83116,26.2137,14.5965,8.13272,0.989,1,7,0.07,11.4611,10.2207,59.0872,33.9068
1984,48.0,10.004,11.7,82.5,2018-12-13T00:00:00,37.0594,9.54582,غزالـــــــة,ghezala,5345,0.0193301,0.187134,3.32895,0.5171,0.567978,0.0079,1,8,0.0009,1.10257,1.14369,6.26621,1.53414
1994,367.0,134.014,137.5,86.5,2018-12-13T00:00:00,37.181,9.47513,سجنــــــان,sejnane,5346,0.167821,3.10511,69.8402,52.6598,12.4465,6.55497,1,9,0.48338,21.2763,22.9494,99.644,36.227
2012,60.0,24.0,24.0,93.0,2018-12-13T00:00:00,36.8824,8.69921,الزرقة,zarga,5347,0.00227483,7.1533,10.7501,8.73712,2.33226,3.88919,1,10,0.0,4.51,4.16511,20.152,20.53
2014,85.2,64.4,64.4,85.0,2018-12-13T00:00:00,36.8751,8.71699,الكبير,kebir,5348,0.000911216,,8.09523,8.69724,2.18585,2.39548,1,31,0.0,,,5.43,
2013,58.0,26.3,26.3,110.0,2018-12-13T00:00:00,36.9347,8.84504,المولى,moula,5349,0.00128844,,8.40819,4.511,2.10092,1.724,1,32,0.0,,,26.337,
1999,865.0,286.514,286.514,27.0,2018-12-13T00:00:00,37.0261,8.93618,سيدي البــــراق,selbarrak,5350,0.322813,20.0718,109.027,36.7705,17.0875,17.3394,1,11,0.0,48.5986,52.1006,286.212,123.067
2012,95.0,33.0,33.0,37.0,2018-12-13T00:00:00,37.1856,9.20109,الزياتين,ziatine,5351,0.004031,2.10718,9.68793,11.5971,1.33756,1.57482,1,12,0.004031,4.2,7.13344,32.8578,20.1532
2012,35.5,18.3,18.3,48.0,2018-12-13T00:00:00,37.1991,9.26906,القمقوم,gamgoum,5352,0.107942,0.0,17.4008,8.34094,1.42011,0.974,1,13,0.136,0.879225,1.97484,17.9663,16.7508
1987,1040.0,33.4411,70.0,388.5,2018-12-13T00:00:00,36.1571,9.35208,سليانـــــــة,siliana,5353,0.00515049,1.02553,17.8218,0.41919,0.11592,0.0,1,14,0.0,2.7873,10.9167,26.1229,3.66679
1966,127.0,7.22,8.22,517.06,2018-12-13T00:00:00,35.9952,9.47242,لخمـــــــاس,lakhmess,5354,0.00610876,0.598749,2.74198,0.468571,0.0318581,0.026828,1,15,0.014168,1.02877,3.8393,5.39266,2.53223
2002,232.0,2.0,4.0,285.0,2018-12-13T00:00:00,36.302,9.50269,الرميـــــــل,rmil,5355,0.00091854,0.154697,4.09426,2.22565,0.0117646,0.01701,1,16,0.0,0.531318,3.88844,1.6885,0.0
1971,1263.0,41.599,52.9,122.5,2018-12-13T00:00:00,36.5112,10.0114,بئر المشارقـــة,birmcherga,5356,0.0131188,1.40841,20.9894,0.65964,0.199259,0.05184,1,17,0.00432,2.72113,8.49545,31.7522,13.9684
1998,675.0,23.83,22.0,43.0,2018-12-13T00:00:00,36.3318,10.3597,الرمــــــل,rmel,5357,0.0,0.547758,19.8797,1.00927,0.186055,0.021,1,18,0.0105,3.72595,6.9257,20.7704,8.57036
1965,855.0,58.76,86.5,230.0,2018-12-13T00:00:00,36.06,9.87235,نبهانــــــة,nebhana,5358,0.0108685,1.26934,14.2906,1.28552,0.102807,0.070767,1,19,0.004373,2.07825,7.74963,17.5271,4.75416
1981,8950.0,133.317,209.0,270.0,2018-12-13T00:00:00,35.3901,9.69476,سيدي سعـــد ,sidisaad,5359,0.0,3.16116,55.5394,6.36445,0.296906,0.315617,1,20,0.007337,2.31947,20.9778,80.1711,28.5557
2002,293.0,16.0,16.0,849.0,2018-11-24T00:00:00,35.4705,8.96766,البــــــــرك,elbrek,5971,0.000486562,1.35594,3.30279,0.0,0.000486562,0.0,1,24,0.0,0.154071,1.32434,2.5,0.925
1989,1120.0,77.47,95.3,217.0,2018-12-13T00:00:00,35.5727,9.74681,هـــــــوارب,elhaouareb,5360,0.0,0.253699,9.82197,0.203427,0.0,0.1017,1,21,0.009,1.03829,6.86794,6.07583,0.203126
2005,173.65,7.71,4.24,677.8,2018-12-13T00:00:00,35.3413,9.07053,سفيسيفة,sficifa,5361,0.0,2.0227,3.16868,0.2,0.0,0.0,1,22,0.0,13.438,7.13344,2.62434,1.08368
1997,1900.0,88.0,88.0,541.0,2018-12-13T00:00:00,34.7468,8.74761,سيدي يعيــــش ,sidiach,5362,0.0,0.125709,5.98988,0.6,0.0,0.0,1,23,0.0,0.0228169,1.34357,4.4375,1.157
2002,293.0,16.0,16.0,849.0,2018-12-13T00:00:00,35.4705,8.96766,البــــــــرك,elbrek,5363,0.000470063,1.35823,3.30514,0.0,0.00235031,0.0,1,24,0.0,0.1689,1.34357,2.4,0.9
1959,86.0,5.01,6.5,54.62,2018-12-13T00:00:00,36.7159,10.6262,بزيـــــــغ,bezirk,5364,0.0,0.0,18.5291,14.4905,0.0243347,0.0,1,25,0.0,0.687431,1.83238,4.7268,1.8032
1963,64.0,5.045,7.8,77.88,2018-12-13T00:00:00,36.6923,10.7697,شيبـــــــة,chiba,5365,0.000576168,0.592576,16.5514,11.9586,0.46764,0.507128,1,26,0.011096,0.969385,2.37079,4.62272,0.87708
1968,53.0,5.193,6.9,163.0,2018-12-13T00:00:00,36.534,10.4911,مصــــــري,masri,5366,0.000818605,0.572412,2.47381,2.48631,0.0161182,0.186004,1,27,0.0152,0.729221,1.6113,4.72361,4.02697
1986,199.0,23.3053,30.1,18.04,2018-12-13T00:00:00,36.7388,10.9218,لبنــــــــة,lebna,5367,0.0,1.56792,26.8767,8.03211,0.349861,0.054,1,28,0.01132,3.14368,5.5656,21.8053,9.23972
2002,123.0,12.854,12.1,102.4,2018-12-13T00:00:00,36.5874,10.304,الحمـــــى,hma,5368,0.0150579,0.13201,2.12419,0.01314,0.0247441,0.0,1,29,0.0,1.76526,1.59082,2.59494,1.35454
2002,54.0,9.615,10.0,42.2,2018-12-13T00:00:00,36.8308,10.7086,العبيـــــــد,abid,5369,0.000914055,2.06833,9.91328,3.72636,0.180913,0.006422,1,30,0.0,1.06848,2.02856,9.45079,2.97449
1954,10300.0,51.13,267.67,265.0,2018-12-12T00:00:00,36.3144,8.70273,مـــــلاق ,mellegue,5370,0.00686778,4.59391,98.5745,89.6244,0.364924,1.23684,1,1,0.05,12.5857,76.8783,32.2519,5.08988
1954,103.0,60.393,61.63,436.5,2018-12-12T00:00:00,36.7471,8.74188,بنيمطيــر ,benmetir,5371,0.0115046,4.66775,5.38148,5.93484,2.15779,0.3719,1,2,0.0349,6.3052,6.4175,40.5129,26.612
1968,101.0,76.9,81.875,292.04,2018-12-12T00:00:00,36.7614,9.0023,كســاب,kasseb,5372,0.0666442,2.12695,6.82412,9.0448,3.0263,1.06541,1,3,0.08966,6.4007,7.56585,33.3286,29.6457
2002,232.0,2.0,4.0,285.0,2018-12-12T00:00:00,36.302,9.50269,الرميـــــــل,rmil,5387,0.00104976,0.153819,4.09334,2.22565,0.0108461,0.01701,1,16,0.0,0.531318,3.8713,1.6885,0.0
1998,177.0,64.7,74.82,182.0,2018-12-12T00:00:00,36.7341,8.53173,بربرة,barbara,5373,0.152828,22.9446,9.29449,8.4212,1.89833,4.85328,1,4,2.39592,14.0834,13.5638,57.4292,65.0573
1981,7950.0,580.35,814.0,115.0,2018-12-12T00:00:00,36.5907,9.39706,سيدي ســــالم,sidisalem,5374,0.816187,31.2315,98.0476,32.46,5.79187,3.73028,1,5,0.0432,27.5,51.7557,213.71,103.928
1976,390.0,112.037,117.5,221.0,2018-12-12T00:00:00,36.6719,8.78758,بو هرتمـــــه,bouheurtma,5375,0.0620333,13.3168,8.69853,11.4694,2.67358,0.83699,1,6,0.10649,11.0394,12.0529,41.2248,31.5652
1983,418.0,118.773,129.9,90.0,2018-12-12T00:00:00,36.9909,9.61373,جوميــــــن,joumine,5376,0.168878,2.83116,26.0531,14.5265,7.97213,0.919,1,7,0.076,11.4611,9.85097,58.9994,33.9994
1984,48.0,10.004,11.7,82.5,2018-12-12T00:00:00,37.0594,9.54582,غزالـــــــة,ghezala,5377,0.0191731,0.187134,3.30962,0.5162,0.548648,0.007,1,8,0.0007,1.10257,1.10812,6.24909,1.53838
1994,367.0,134.014,137.5,86.5,2018-12-12T00:00:00,37.181,9.47513,سجنــــــان,sejnane,5378,0.219631,3.07904,69.6724,52.1765,12.2787,6.07159,1,9,0.47255,21.2763,22.263,99.9643,36.1578
2012,60.0,24.0,24.0,93.0,2018-12-12T00:00:00,36.8824,8.69921,الزرقة,zarga,5379,0.00251428,7.13264,10.7479,8.73712,2.32998,3.88919,1,10,0.0,4.51,4.01962,20.152,20.512
2014,85.2,64.4,64.4,85.0,2018-12-12T00:00:00,36.8751,8.71699,الكبير,kebir,5380,0.00100713,,8.09432,8.69724,2.18494,2.39548,1,31,0.0,,,5.43,
2013,58.0,26.3,26.3,110.0,2018-12-12T00:00:00,36.9347,8.84504,المولى,moula,5381,0.00141728,,8.4069,4.511,2.09964,1.724,1,32,0.0,,,26.337,
1999,865.0,286.514,286.514,27.0,2018-12-12T00:00:00,37.0261,8.93618,سيدي البــــراق,selbarrak,5382,0.335479,20.015,108.704,36.7705,16.7647,17.3394,1,11,0.0,48.5986,50.5329,285.91,123.639
2012,95.0,33.0,33.0,37.0,2018-12-12T00:00:00,37.1856,9.20109,الزياتين,ziatine,5383,0.0373587,2.10224,9.57998,11.5931,1.33353,1.57079,1,12,0.002277,4.2,6.99796,32.8578,20.202
2012,35.5,18.3,18.3,48.0,2018-12-12T00:00:00,37.1991,9.26906,القمقوم,gamgoum,5384,0.0930081,0.0,17.3968,8.20494,1.31217,0.838,1,13,0.034,0.879225,1.94648,17.9959,16.7508
1987,1040.0,33.4411,70.0,388.5,2018-12-12T00:00:00,36.1571,9.35208,سليانـــــــة,siliana,5385,0.00480712,1.02046,17.8166,0.41919,0.11077,0.0,1,14,0.0,2.7873,10.8268,26.1229,3.66679
1966,127.0,7.22,8.22,517.06,2018-12-12T00:00:00,35.9952,9.47242,لخمـــــــاس,lakhmess,5386,0.00222119,0.582573,2.73587,0.454403,0.0257493,0.01266,1,15,0.010075,1.02877,3.80612,5.40188,2.52638
1971,1263.0,41.599,52.9,122.5,2018-12-12T00:00:00,36.5112,10.0114,بئر المشارقـــة,birmcherga,5388,0.0120522,1.40033,20.9763,0.65532,0.18614,0.04752,1,17,0.00432,2.72113,8.40767,31.7522,13.9684
1998,675.0,23.83,22.0,43.0,2018-12-12T00:00:00,36.3318,10.3597,الرمــــــل,rmel,5389,0.0195719,0.544057,19.8797,0.99877,0.186055,0.0105,1,18,0.0105,3.72595,6.80551,20.8238,8.57036
1965,855.0,58.76,86.5,230.0,2018-12-12T00:00:00,36.06,9.87235,نبهانــــــة,nebhana,5390,0.0,1.26934,14.2797,1.28114,0.0919384,0.066394,1,19,0.007272,2.07825,7.68259,17.5271,4.76714
1981,8950.0,133.317,209.0,270.0,2018-12-12T00:00:00,35.3901,9.69476,سيدي سعـــد ,sidisaad,5391,0.0426708,3.14786,55.5394,6.35711,0.296906,0.30828,1,20,0.014018,2.31947,20.9029,80.2923,28.5557
1989,1120.0,77.47,95.3,217.0,2018-12-12T00:00:00,35.5727,9.74681,هـــــــوارب,elhaouareb,5392,0.0,0.252169,9.82197,0.194427,0.0,0.0927,1,21,0.009,1.03829,6.83445,6.15573,0.203126
2005,173.65,7.71,4.24,677.8,2018-12-12T00:00:00,35.3413,9.07053,سفيسيفة,sficifa,5393,0.0,2.0227,3.16868,0.2,0.0,0.0,1,22,0.0,13.438,6.99796,2.62976,1.08766
1997,1900.0,88.0,88.0,541.0,2018-12-12T00:00:00,34.7468,8.74761,سيدي يعيــــش ,sidiach,5394,0.0,0.124764,5.98988,0.6,0.0,0.0,1,23,0.0,0.0228169,1.34283,4.4375,1.157
2002,293.0,16.0,16.0,849.0,2018-12-12T00:00:00,35.4705,8.96766,البــــــــرك,elbrek,5395,0.000470063,1.3581,3.30467,0.0,0.00188025,0.0,1,24,0.0,0.1689,1.34283,2.4,0.9
1959,86.0,5.01,6.5,54.62,2018-12-12T00:00:00,36.7159,10.6262,بزيـــــــغ,bezirk,5396,0.000435731,0.0,18.5291,14.4905,0.0243347,0.0,1,25,0.0,0.687431,1.8102,4.7364,1.8032
1963,64.0,5.045,7.8,77.88,2018-12-12T00:00:00,36.6923,10.7697,شيبـــــــة,chiba,5397,0.0,0.592576,16.5508,11.9475,0.467064,0.496032,1,26,0.01026,0.969385,2.33952,4.63514,0.88276
1968,53.0,5.193,6.9,163.0,2018-12-12T00:00:00,36.534,10.4911,مصــــــري,masri,5398,0.000864615,0.572344,2.47299,2.47111,0.0152996,0.170804,1,27,0.02298,0.729221,1.58778,4.73868,3.99246
1986,199.0,23.3053,30.1,18.04,2018-12-12T00:00:00,36.7388,10.9218,لبنــــــــة,lebna,5399,0.0111135,1.56234,26.8767,8.02079,0.349861,0.04268,1,28,0.00496,3.14368,5.46419,21.873,9.23972
2002,123.0,12.854,12.1,102.4,2018-12-12T00:00:00,36.5874,10.304,الحمـــــى,hma,5400,0.000946699,0.13201,2.10913,0.01314,0.0096862,0.0,1,29,0.0,1.76526,1.53388,2.58076,1.35907
2002,293.0,16.0,16.0,849.0,2018-12-11T00:00:00,35.4705,8.96766,البــــــــرك,elbrek,5427,0.000470063,1.35798,3.3042,0.0,0.00141019,0.0,1,24,0.0,0.1689,1.3421,2.4,0.9
2002,54.0,9.615,10.0,42.2,2018-12-12T00:00:00,36.8308,10.7086,العبيـــــــد,abid,5401,0.000685541,2.06756,9.91236,3.72636,0.179999,0.006422,1,30,0.0,1.06848,1.99409,9.45079,2.97449
1954,10300.0,51.13,267.67,265.0,2018-12-11T00:00:00,36.3144,8.70273,مـــــلاق ,mellegue,5402,0.0,4.59391,98.5677,89.5744,0.358056,1.18684,1,1,0.05,12.5857,76.4723,32.3079,5.16315
1954,103.0,60.393,61.63,436.5,2018-12-11T00:00:00,36.7471,8.74188,بنيمطيــر ,benmetir,5403,0.0115106,4.66738,5.36998,5.89994,2.14629,0.337,1,2,0.0349,6.3052,6.21411,40.5442,26.6672
1968,101.0,76.9,81.875,292.04,2018-12-11T00:00:00,36.7614,9.0023,كســاب,kasseb,5404,0.0649863,2.08025,6.75748,8.95514,2.95966,0.975751,1,3,0.08839,6.4007,7.35937,33.3543,29.6928
1998,177.0,64.7,74.82,182.0,2018-12-11T00:00:00,36.7341,8.53173,بربرة,barbara,5405,0.0490822,22.8802,9.14166,6.02528,1.7455,2.45736,1,4,2.45736,14.0834,13.1095,59.6772,65.1005
1981,7950.0,580.35,814.0,115.0,2018-12-11T00:00:00,36.5907,9.39706,سيدي ســــالم,sidisalem,5406,0.150633,30.8431,97.2314,32.4168,4.97568,3.68708,1,5,0.71309,27.5,50.8686,212.913,103.546
1976,390.0,112.037,117.5,221.0,2018-12-11T00:00:00,36.6719,8.78758,بو هرتمـــــه,bouheurtma,5407,0.121879,13.2934,8.63649,11.363,2.61155,0.7305,1,6,0.026,11.0394,11.6968,41.271,31.5652
1983,418.0,118.773,129.9,90.0,2018-12-11T00:00:00,36.9909,9.61373,جوميــــــن,joumine,5408,0.173029,2.83116,25.8842,14.4505,7.80325,0.843,1,7,0.079,11.4611,9.48126,58.9116,34.1228
1984,48.0,10.004,11.7,82.5,2018-12-11T00:00:00,37.0594,9.54582,غزالـــــــة,ghezala,5409,0.0192967,0.186583,3.29045,0.5155,0.529475,0.0063,1,8,0.0008,1.10257,1.07256,6.23198,1.53838
1994,367.0,134.014,137.5,86.5,2018-12-11T00:00:00,37.181,9.47513,سجنــــــان,sejnane,5410,0.173117,3.07904,69.4527,51.7039,12.059,5.59904,1,9,0.48674,21.2763,21.5767,100.221,36.1232
2012,60.0,24.0,24.0,93.0,2018-12-11T00:00:00,36.8824,8.69921,الزرقة,zarga,5411,0.0203946,7.09326,10.7453,8.73712,2.32747,3.88919,1,10,0.0,4.51,3.87414,20.152,20.476
2014,85.2,64.4,64.4,85.0,2018-12-11T00:00:00,36.8751,8.71699,الكبير,kebir,5412,0.00855917,,8.09331,8.69724,2.18393,2.39548,1,31,0.0,,,5.43,
2013,58.0,26.3,26.3,110.0,2018-12-11T00:00:00,36.9347,8.84504,المولى,moula,5413,0.000901908,,8.40548,4.511,2.09822,1.724,1,32,0.0,,,26.337,
